Record,Democrats,Female,HomeOwners,White,Age,Commute,Education,EmployeeWage,HouseholdSize,Income,County,LogPrice,LogProfit,Month,BestBuy,Employees,Krogers,Population,Rainfall,UnemploymentRate,Year
282,0.877186502619,0.462986904238,0.230927981913,0.37184885498,39.0,30.0,17.0,128.949827699,8.0,79.0598977958,6.0,5.44589169682,16.2779483753,11.0,2.0,11.0,5.0,296.781057574,2.01028413628,0.100482652935,2016.0
360,0.324773659575,0.452974167806,0.67496675722,0.207922032354,65.0,59.0,15.0,166.095690253,1.0,99.335202807,8.0,8.04413959335,6.59324513826,6.0,1.0,9.0,3.0,187.013418045,4.70281601034,0.0738713179994,2018.0
949,0.226222411685,0.564851401309,0.273892854256,0.00363765456265,33.0,9.0,21.0,29.880233818,5.0,93.3506288024,20.0,9.26127523691,-8.30377205371,10.0,1.0,9.0,3.0,185.10736128,9.3772637654,0.151801418315,2015.0
1,0.789342335317,0.43372958652,0.337599258408,0.809532287746,71.0,40.0,14.0,123.467425613,7.0,110.189618822,1.0,9.01163283967,-7.60175428469,1.0,1.0,8.0,4.0,157.533679066,3.77927070807,0.0149478972836,2015.0
613,0.523006293894,0.513163411592,0.499473575722,0.748417645706,60.0,56.0,6.0,44.0826425881,5.0,87.1799757999,13.0,6.65534081472,6.13397160804,10.0,1.0,4.0,3.0,121.814303105,6.30493245886,0.0830120725751,2015.0
577,0.486960053363,0.534731541101,0.378162359065,0.19434983241,68.0,68.0,17.0,19.223879299,4.0,88.6684251881,13.0,6.72066604207,6.08327556994,1.0,1.0,4.0,3.0,86.531381536,4.14490450307,0.153975023663,2015.0
818,0.658578702553,0.52802018001,0.666873101867,0.582347796603,58.0,62.0,10.0,172.736663001,8.0,93.0151209785,18.0,8.72226394561,-5.21491615201,1.0,2.0,11.0,6.0,222.462604536,6.41715733367,0.188659656586,2016.0
974,0.14891633371,0.578432446497,0.590765082148,0.506719847571,46.0,26.0,12.0,162.337352328,1.0,60.4555400132,21.0,3.15131799031,25.1309220367,4.0,4.0,12.0,6.0,201.214450107,3.11244934661,0.0046309967478,2016.0
431,0.521343042231,0.570468918285,0.538388338216,0.322814550879,39.0,55.0,6.0,1.98825246584,2.0,60.5546659251,9.0,5.14104970807,10.1114136901,12.0,0.0,1.0,0.0,26.2904802312,3.03485198223,0.0904842534833,2017.0
56,0.879317145674,0.484124307643,0.273299869794,0.133962604692,49.0,15.0,15.0,140.309576242,5.0,73.8173426536,2.0,5.40340192974,16.6123490561,2.0,2.0,12.0,2.0,248.398135269,2.92180319654,0.169084242721,2018.0
210,0.427352928929,0.530370425767,0.520064784436,0.379209793614,24.0,21.0,20.0,153.349302015,5.0,118.997787992,5.0,9.71247752936,-5.89596593787,5.0,2.0,5.0,4.0,106.223656858,3.04494496863,0.187718376027,2016.0
200,0.126016343557,0.519401148048,0.613778938146,0.688634816917,56.0,38.0,10.0,106.643757188,5.0,89.063497868,5.0,7.40236304976,3.46915480105,2.0,5.0,13.0,2.0,295.754635819,9.49075176248,0.010635481973,2018.0
1095,0.362647285372,0.522775270807,0.451185134616,0.120472036244,26.0,20.0,14.0,111.502166463,2.0,79.568891016,23.0,6.7764269946,2.19454773689,10.0,0.0,2.0,3.0,80.9319716508,9.04614692835,0.0283200372982,2017.0
144,0.863038674323,0.523483833044,0.399970430405,0.876144176203,71.0,47.0,8.0,98.7254292767,5.0,66.8538181133,3.0,5.16701895659,8.7657639457,12.0,0.0,2.0,0.0,13.7336478535,3.42900142634,0.169980340748,2018.0
503,0.723337429912,0.483676412491,0.369244439398,0.869987455775,41.0,70.0,16.0,135.080748488,6.0,67.4747155568,11.0,5.82786630282,13.3743521344,6.0,0.0,2.0,1.0,35.8058516086,6.92505349652,0.0573484706976,2017.0
906,0.0483901009375,0.454094350762,0.35457794735,0.484846336871,45.0,34.0,21.0,22.5377487633,1.0,115.076280068,19.0,10.4667448515,-11.3887210904,11.0,5.0,13.0,7.0,255.566335822,9.18408710658,0.0652783021293,2016.0
593,0.790498322921,0.466574130323,0.201954775383,0.292406479729,72.0,25.0,11.0,77.608715992,5.0,120.381029509,13.0,9.15076398906,2.14336871724,5.0,2.0,16.0,8.0,283.513368457,5.23235897736,0.0707186090523,2015.0
13,0.0735402873373,0.438207660148,0.592608193637,0.00877949850286,18.0,58.0,7.0,65.3328263513,5.0,96.1525378448,1.0,7.01011028662,9.17990727696,4.0,2.0,11.0,4.0,235.37132456,6.85767227381,0.0026391361514,2015.0
946,0.26839525913,0.564723399227,0.5539826939,0.146931469288,48.0,46.0,11.0,17.4207575541,4.0,76.0842349905,20.0,7.44115839374,3.55126660422,9.0,1.0,9.0,7.0,178.897587738,2.99236701341,0.100546703599,2016.0
760,0.814279289716,0.434873889973,0.678257675121,0.274570660887,18.0,60.0,17.0,7.38779016214,1.0,72.8936192067,16.0,5.01204594233,16.4483865952,10.0,2.0,6.0,4.0,134.143448973,6.32814248712,0.0761697072665,2018.0
78,0.135270487612,0.465762936394,0.678811924731,0.109598024408,35.0,62.0,14.0,114.318665093,4.0,99.7290986268,2.0,7.71602811249,10.8120674629,8.0,2.0,13.0,2.0,285.30632712,5.16199000214,0.010443057247,2016.0
1123,0.187568026753,0.463258149549,0.379774716496,0.441975854106,37.0,23.0,6.0,174.782477436,4.0,82.6896454974,24.0,8.079371625,0.818803159929,5.0,2.0,8.0,7.0,234.463257926,5.44943207327,0.112548434107,2017.0
131,0.21894484821,0.469456887694,0.387911872315,0.808012157976,67.0,11.0,6.0,8.19992797604,1.0,75.0829300833,3.0,6.46108912486,9.96105786635,9.0,4.0,12.0,4.0,236.085249289,9.93716201974,0.101225510161,2017.0
374,0.139705500108,0.457594874592,0.327793484542,0.0540137587495,61.0,19.0,20.0,4.13726658011,1.0,68.0380926021,8.0,6.16310000596,6.01087381556,10.0,0.0,1.0,0.0,27.6531244291,3.28964108921,0.0934644523784,2016.0
192,0.216515957867,0.448211320064,0.606119754589,0.00208076151486,23.0,64.0,9.0,92.0300577336,2.0,69.4129142914,4.0,4.96573044608,12.8395137087,12.0,0.0,1.0,0.0,39.2678077828,7.92033290439,0.116631960748,2018.0
17,0.0858281527081,0.574740495989,0.233844137594,0.0928652681677,55.0,51.0,13.0,122.16569073,8.0,115.055935461,1.0,9.92645618942,-5.40010284344,5.0,1.0,3.0,1.0,135.102670562,5.38153511625,0.147665761344,2015.0
928,0.767424965688,0.428159603297,0.670880264938,0.142506696415,27.0,12.0,16.0,139.462313126,4.0,102.034079147,20.0,9.0379869402,-8.44913281764,4.0,2.0,5.0,4.0,102.870706547,8.61264297941,0.0561286123985,2018.0
213,0.479340261963,0.503310347094,0.369675183968,0.0335125693433,22.0,26.0,14.0,17.7948411471,3.0,132.37512193,5.0,10.3790568754,-3.19649724434,6.0,2.0,12.0,2.0,227.872343216,9.24280130991,0.107753313672,2015.0
681,0.43650659794,0.448082611519,0.351082726015,0.496165096032,40.0,65.0,9.0,31.7091486603,7.0,99.5437518962,15.0,9.25594270466,-4.71964209919,3.0,2.0,12.0,9.0,239.715465359,8.637801973,0.116018995095,2015.0
336,0.33247367815,0.490876228778,0.464507640491,0.178225023509,72.0,60.0,9.0,176.935005759,2.0,72.0692896115,7.0,6.33907283489,5.19887083117,12.0,1.0,4.0,1.0,134.904506862,2.20482056604,0.187547862418,2018.0
754,0.334499849776,0.579660926669,0.434578209765,0.0306135468919,41.0,25.0,13.0,32.4488026763,8.0,93.3480956562,16.0,7.15270611331,10.2625037847,9.0,2.0,13.0,2.0,269.623549848,8.89681861749,0.0906606651116,2016.0
605,0.691346960436,0.509960063312,0.672928150377,0.599477202109,67.0,28.0,12.0,173.089232276,7.0,75.28109148,13.0,6.73146045304,12.1454775812,8.0,2.0,11.0,2.0,206.042770878,3.3115221708,0.185118109044,2015.0
428,0.238199325677,0.530880958949,0.556715401466,0.227622121384,26.0,59.0,6.0,19.4318564053,3.0,71.4496858171,9.0,6.76000850963,2.34425412862,11.0,1.0,7.0,3.0,121.360126615,5.0698427764,0.0614738773858,2018.0
262,0.521336977869,0.439511221557,0.630558792038,0.000777969416122,60.0,63.0,17.0,98.529341213,8.0,78.250238775,6.0,7.16392176337,7.43865825409,6.0,3.0,7.0,1.0,177.751970804,5.00438692364,0.105018721093,2016.0
569,0.0068628283271,0.543312149827,0.624695080032,0.232397843132,57.0,56.0,6.0,65.5168552661,8.0,95.1725984237,12.0,8.14671473513,-1.70382480053,11.0,4.0,9.0,6.0,221.196383344,2.30190777333,0.056231492805,2015.0
310,0.555464839025,0.516273726295,0.366971904442,0.289717249732,32.0,69.0,19.0,10.6842073938,7.0,115.643841656,7.0,10.5264973094,-8.27939862241,6.0,3.0,5.0,3.0,154.76167524,2.87335150357,0.035768898645,2016.0
473,0.867939386348,0.44488470005,0.528068804844,0.192049467277,31.0,22.0,18.0,90.9351498944,1.0,78.8695351972,10.0,5.17408709834,12.4073644361,11.0,0.0,2.0,0.0,22.8128363449,9.33661539804,0.129584160843,2015.0
858,0.290459603095,0.557613726209,0.471167201699,0.00254782222534,29.0,55.0,21.0,30.7401029601,7.0,100.176095146,18.0,9.7760035489,-11.2347181823,11.0,3.0,8.0,6.0,162.885278127,5.24243535781,0.00560756383737,2016.0
296,0.179249574185,0.538253417293,0.400990168856,0.00216755865508,63.0,18.0,19.0,41.6683478563,3.0,85.2609887159,7.0,7.96155107872,-3.1013968113,2.0,2.0,8.0,5.0,148.766808579,6.10322567224,0.19680512837,2018.0
287,0.227944607327,0.456120039706,0.475402360526,0.110502525592,69.0,22.0,11.0,52.5879790905,8.0,65.7425943019,6.0,5.77833956101,5.17317593742,12.0,0.0,1.0,1.0,41.5858247991,6.80028718622,0.0753125237009,2017.0
390,0.886126842356,0.434133493999,0.459634862229,0.00139329508502,41.0,60.0,13.0,47.989957886,4.0,85.7516370992,9.0,6.67971792835,2.77700229387,2.0,0.0,1.0,0.0,29.8071904135,8.90651773874,0.181617779393,2016.0
1031,0.557870679196,0.515684449921,0.537819670139,0.190602792208,44.0,62.0,15.0,128.332000141,8.0,86.5054414778,22.0,6.73095572765,13.0400722305,6.0,3.0,9.0,3.0,164.436185123,2.43414692803,0.149394777141,2017.0
348,0.00466704643742,0.536457820492,0.676718144275,0.433028725697,31.0,56.0,14.0,60.76537568,7.0,76.517106992,8.0,4.70242326694,19.4445034095,3.0,4.0,13.0,2.0,225.215102024,4.47567942283,0.002304601968,2018.0
67,0.532536967373,0.488454273496,0.631539074782,0.324440460054,70.0,61.0,17.0,94.6052611152,4.0,110.841246498,2.0,8.9485071697,2.93488226553,5.0,1.0,8.0,4.0,152.125773448,7.77013254968,0.178889951128,2017.0
780,0.180171880824,0.478208417812,0.619837782721,0.890873224441,58.0,55.0,8.0,30.5189493397,8.0,75.4212481069,17.0,4.95466983137,15.5432707444,3.0,3.0,9.0,6.0,173.46226481,2.85638632323,0.145449794405,2018.0
303,0.458344199424,0.508137570483,0.62741170044,0.333502657643,71.0,49.0,12.0,123.073222736,1.0,90.2839027343,7.0,7.40211289033,5.82620985049,4.0,2.0,15.0,8.0,267.687763654,2.35012707981,0.147711231303,2017.0
892,0.570609784503,0.423254028733,0.344517760826,0.174190458379,35.0,44.0,19.0,162.938391546,3.0,117.836055096,19.0,11.4846153986,-14.941201818,7.0,2.0,8.0,4.0,118.558784766,3.28198440174,0.037900667284,2018.0
711,0.129870212786,0.539846414157,0.595540637833,0.640021929281,36.0,11.0,6.0,130.061469129,6.0,117.771310202,15.0,9.61889550259,-9.69506428147,10.0,3.0,8.0,5.0,170.498946027,6.25466586916,0.152679141958,2017.0
998,0.281107984219,0.544041044565,0.359069117953,0.828211312566,22.0,64.0,12.0,132.076895474,6.0,80.6979642322,21.0,7.14369339624,4.96566643128,10.0,4.0,13.0,7.0,243.563488287,4.52312466881,0.1927883385,2016.0
1018,0.494198270183,0.475862399063,0.293498987484,0.00182190237158,42.0,19.0,6.0,136.196582026,1.0,70.3693993884,22.0,5.00050706681,12.6132636914,3.0,3.0,7.0,3.0,189.655810964,2.1276271232,0.137932839262,2016.0
1050,0.748246872794,0.566990117038,0.2043250678,0.231110281384,48.0,31.0,20.0,107.860184662,2.0,77.611058196,22.0,6.52893954791,8.15510303369,11.0,2.0,11.0,2.0,230.861347664,4.41930039658,0.172805413475,2016.0
108,0.775900767217,0.439616921483,0.546544866941,0.760307382744,65.0,55.0,12.0,172.922627863,8.0,72.5332333321,3.0,6.95069760725,-0.635801461784,3.0,1.0,1.0,1.0,64.4286431128,3.72171831761,0.139850844167,2018.0
943,0.365370513717,0.438161790406,0.477747568116,0.00362235936673,69.0,49.0,7.0,134.232327839,5.0,96.1803584865,20.0,6.67624795654,11.7732996559,8.0,0.0,1.0,0.0,46.7531676138,2.03703715271,0.019140784429,2017.0
385,0.0346707325614,0.494628655528,0.349468019405,0.0543042335099,69.0,60.0,8.0,179.52645805,4.0,89.1190724631,9.0,6.37828112417,7.35779455607,1.0,2.0,5.0,4.0,115.372918513,8.68668765119,0.0798606358972,2015.0
353,0.165929242238,0.54047668047,0.611933926831,0.282835030268,39.0,23.0,17.0,110.259218592,4.0,78.9816541817,8.0,7.40892019364,5.49295253235,5.0,2.0,11.0,2.0,249.542457458,6.61452613226,0.0717191401112,2015.0
888,0.342543675213,0.442702634614,0.214911792649,0.193265639323,64.0,52.0,10.0,61.5986216645,3.0,104.819183516,19.0,9.80238468125,-8.75878196139,6.0,0.0,1.0,1.0,48.4902967484,4.26637770995,0.137231018546,2018.0
1053,0.255527534078,0.538021053578,0.319839499978,0.295499287397,47.0,39.0,7.0,2.07423812888,8.0,84.5268443633,22.0,5.77368340453,9.68827124021,12.0,1.0,8.0,6.0,152.604339456,6.40504407957,0.182376702909,2015.0
791,0.395984163264,0.518559960638,0.315823188058,0.772368639198,30.0,14.0,18.0,25.5720925878,3.0,88.9684641143,17.0,8.3686791181,3.40999676934,6.0,4.0,12.0,2.0,232.539788537,9.20356978607,0.138057994579,2017.0
159,0.31268429871,0.443593972966,0.216681077149,0.696734895003,38.0,31.0,19.0,113.001841362,6.0,60.0158820932,4.0,5.87053373208,8.36789552159,4.0,2.0,7.0,9.0,232.099621713,4.50234317189,0.165428609012,2017.0
443,0.0230789129504,0.559316029172,0.383104137707,0.168554156013,58.0,19.0,7.0,48.6808085178,5.0,62.3809826474,10.0,5.08188045031,12.7278375421,3.0,4.0,14.0,9.0,227.499918408,4.80556185569,0.176946195577,2017.0
361,0.425523051412,0.421227987344,0.542618602024,0.095306313852,54.0,5.0,10.0,156.031871956,1.0,78.7160454701,8.0,5.5981642301,14.9662011419,7.0,0.0,1.0,0.0,10.2467603101,7.6860979518,0.039042755028,2015.0
893,0.895956927705,0.478663992321,0.451860904508,0.0367526715451,69.0,61.0,13.0,3.41175759335,8.0,134.916663545,19.0,11.6217235005,-14.3058930653,8.0,1.0,4.0,0.0,53.436674101,9.8921238896,0.164415786789,2015.0
573,0.681847645361,0.453107183893,0.254863351055,0.599498847146,51.0,61.0,14.0,2.83716320951,2.0,106.175491652,12.0,8.89214162645,-5.33857376678,12.0,3.0,10.0,3.0,165.622463315,4.83224283522,0.0196373815827,2015.0
538,0.266802795675,0.526747165265,0.52526704522,0.471202847088,47.0,54.0,9.0,133.243153804,4.0,87.3256357249,12.0,8.34075527178,-3.34712711663,3.0,3.0,9.0,5.0,188.64189965,3.70116944516,0.192643821407,2016.0
561,0.749833827787,0.44565700334,0.446407816331,0.48860690394,19.0,28.0,18.0,77.1249655866,7.0,90.9231667352,12.0,8.42664701253,5.23881882686,9.0,2.0,12.0,11.0,284.745404717,3.99818249138,0.0662171383106,2015.0
201,0.503099301615,0.579351494052,0.32231247316,0.68927578252,61.0,65.0,12.0,6.52957196985,8.0,108.544015012,5.0,9.13394050653,-9.20047194625,3.0,0.0,2.0,0.0,16.1686716913,6.47251090503,0.16421338754,2015.0
160,0.471684237864,0.568395107541,0.575413663117,0.0179455082141,33.0,65.0,6.0,171.782848892,3.0,60.0379212607,4.0,5.04807404422,11.7295109483,4.0,2.0,6.0,2.0,123.44118694,8.87217297189,0.0179554636183,2018.0
1084,0.0435503182362,0.453072527424,0.33278892065,0.120582115843,58.0,53.0,9.0,45.3961619236,1.0,51.4919137873,23.0,5.03131868358,13.4385657414,7.0,1.0,5.0,2.0,97.8745097233,6.13948034111,0.198489299618,2018.0
571,0.70344604903,0.44890974958,0.679263052497,0.224350446152,59.0,58.0,6.0,9.67055683283,1.0,91.5552720818,12.0,8.97159167046,-8.4014986006,11.0,2.0,6.0,5.0,127.713755869,6.82872836576,0.058585571062,2017.0
249,0.0820236070584,0.462497253591,0.586378102309,0.0638691469781,63.0,62.0,6.0,66.6031553037,5.0,97.0260761469,6.0,7.74579348364,-2.04626729564,3.0,0.0,5.0,0.0,75.2886609633,5.90062265216,0.185208554218,2015.0
519,0.0871257086481,0.537035868447,0.580510108033,0.00691574020717,51.0,30.0,21.0,63.0701300148,3.0,81.8054383888,11.0,6.89187942099,4.89367709801,10.0,2.0,11.0,9.0,245.173634058,8.98048275003,0.0425543734706,2017.0
862,0.655732264779,0.527054376,0.329742299603,0.0686138965558,38.0,69.0,8.0,70.9909975183,2.0,110.966894609,18.0,8.62302810297,-3.17235761385,12.0,2.0,7.0,4.0,143.72256724,9.06491498882,0.125897912584,2016.0
197,0.104109953822,0.543631766343,0.51341067409,0.291516744065,54.0,54.0,17.0,122.08041954,5.0,118.889403061,5.0,9.30372337538,-0.794740836178,2.0,2.0,13.0,5.0,285.622935185,5.11203548492,0.0705538474845,2015.0
40,0.847564138163,0.464643673049,0.211614261702,0.538619246128,69.0,16.0,11.0,101.074752092,8.0,78.0212851819,1.0,7.32197913845,1.49827542777,10.0,1.0,5.0,4.0,144.94940374,8.74564896018,0.0171005235892,2018.0
769,0.817341223766,0.421724172546,0.499037260799,0.610273237166,50.0,41.0,9.0,13.7731743731,2.0,96.2552132753,17.0,7.51451900868,3.52947987478,1.0,4.0,13.0,8.0,218.26191295,7.41704582623,0.149049984697,2015.0
291,0.741278959927,0.52863084574,0.478401953948,0.0402047989751,71.0,42.0,21.0,166.3352675,7.0,112.530773656,7.0,8.31302332596,2.1998942611,1.0,2.0,10.0,7.0,256.413412774,2.12260382732,0.0100740322272,2017.0
587,0.691288178559,0.462949300237,0.581108369058,0.797578108779,60.0,71.0,14.0,147.920449631,7.0,116.27998574,13.0,8.81655368545,-5.63817717763,3.0,0.0,1.0,0.0,6.83708951544,2.81764643974,0.0288161457577,2017.0
189,0.317362994665,0.421301791359,0.215764946034,0.574757345876,25.0,16.0,6.0,2.02051742133,6.0,47.196243156,4.0,4.24108681817,12.7332886937,12.0,2.0,6.0,2.0,116.189482947,9.6319306353,0.113811227014,2015.0
145,0.713348665576,0.459235349115,0.449113117568,0.371842392429,47.0,56.0,12.0,56.5926193383,4.0,47.8874412634,4.0,4.6380716903,13.1954908106,1.0,2.0,9.0,2.0,140.982651373,6.14219695123,0.0623713480868,2015.0
741,0.743958261617,0.53175327671,0.40981130739,0.570057819072,67.0,54.0,8.0,2.82644895275,8.0,76.023458238,16.0,6.87600441661,9.12182803435,6.0,1.0,7.0,7.0,193.059331839,2.99218930546,0.176576229408,2015.0
363,0.72591369304,0.450285946331,0.455939779274,0.271732602961,60.0,24.0,17.0,0.91357792903,3.0,66.8861885192,8.0,5.68015259383,13.2989733984,7.0,1.0,10.0,5.0,135.982316826,5.26538529207,0.00443229909529,2017.0
1052,0.530306692962,0.550121867891,0.523817683381,0.261949521188,70.0,60.0,19.0,160.890233636,3.0,54.1630796154,22.0,5.08760152213,10.1942298902,11.0,1.0,4.0,1.0,110.001614015,5.97305862518,0.14677426093,2018.0
977,0.203079855917,0.483864453212,0.456927180075,4.77184968424e-05,63.0,9.0,20.0,18.2561908187,6.0,68.1466712922,21.0,6.58926592726,8.53836791725,5.0,2.0,6.0,1.0,146.48544463,3.84005022204,0.0271919771895,2015.0
513,0.874658072925,0.447082799704,0.504352624161,0.410894513459,44.0,64.0,8.0,6.36032110509,7.0,99.3555953464,11.0,8.12724377197,1.99821062065,9.0,2.0,2.0,4.0,112.195353844,6.60998465765,0.12765390788,2015.0
116,0.493911985708,0.429001780938,0.668077934605,0.082670701647,55.0,67.0,21.0,62.7127369485,2.0,84.7937095302,3.0,7.27686030858,6.26539962299,5.0,2.0,6.0,1.0,121.322592439,8.61569585097,0.0229181761377,2018.0
703,0.100880593639,0.548186286962,0.384937628662,0.0486960813744,45.0,65.0,16.0,97.4247387102,3.0,121.56511495,15.0,10.7115399543,-7.16388806125,8.0,4.0,8.0,4.0,243.319903975,2.96244438814,0.029247630381,2017.0
454,0.213503170432,0.493306521172,0.407576435086,0.754620895511,69.0,6.0,19.0,9.0748817777,5.0,81.2028034595,10.0,6.91746102807,4.15602200961,6.0,0.0,1.0,0.0,14.6863214673,5.79581260145,0.0208622292187,2016.0
356,0.0674710748926,0.461599891542,0.49855205101,0.0443667913226,20.0,71.0,10.0,93.9117383748,7.0,54.8453709211,8.0,4.01517164161,24.086629712,5.0,3.0,6.0,3.0,158.980766049,3.65347779526,0.171996269408,2018.0
670,0.247291512002,0.477409161047,0.640319008455,0.890683790248,52.0,37.0,16.0,176.170710782,6.0,89.4316633766,14.0,7.15862873354,1.44298464042,12.0,0.0,2.0,1.0,32.4171940754,5.0626170645,0.135863289165,2016.0
354,0.0567689107303,0.446506272227,0.482555647074,0.41584419163,62.0,45.0,12.0,151.657650863,2.0,84.6442990036,8.0,6.05561749528,17.4639419582,5.0,5.0,13.0,10.0,262.025429572,3.43692068351,0.170496043936,2016.0
414,0.360332741178,0.53263062133,0.627803695681,0.70483080488,39.0,53.0,12.0,72.7826833176,8.0,89.3127605269,9.0,6.95441097915,10.0976204574,8.0,1.0,7.0,1.0,170.211126335,7.03436891071,0.00608386959618,2016.0
6,0.419346945629,0.446161287016,0.339798820828,0.542378167782,36.0,55.0,17.0,100.954470985,7.0,107.361224808,1.0,8.51621401964,-1.42947059724,2.0,2.0,10.0,6.0,221.001158862,3.90845576662,0.017513194194,2016.0
1144,0.777356508165,0.557673116743,0.482218634346,0.00633262022336,34.0,9.0,11.0,150.442785281,5.0,81.0632731996,24.0,7.6798121706,-0.287732645339,10.0,3.0,7.0,1.0,183.476909962,3.64097137048,0.171319286494,2018.0
745,0.65288968649,0.425583583647,0.644418087405,0.532853028558,72.0,39.0,16.0,163.025682989,2.0,103.871842083,16.0,9.56761283112,-6.09216183282,7.0,1.0,3.0,3.0,95.2509311566,8.23154125614,0.0612446039075,2015.0
378,0.436306013979,0.484103199341,0.201725401402,0.0956375385707,38.0,59.0,8.0,168.528969057,5.0,54.9416698934,8.0,5.19821188917,8.42483499574,11.0,0.0,3.0,1.0,67.2828485946,2.16840259729,0.00506881357146,2016.0
171,0.687328080738,0.453277182674,0.509373848389,0.647462532514,43.0,33.0,11.0,35.9010230054,5.0,53.0363491265,4.0,4.97457580066,15.8475079127,7.0,1.0,6.0,0.0,73.5948019818,7.15160703081,0.173592264546,2017.0
27,0.754284396876,0.510243787569,0.312258915541,0.528618159763,21.0,64.0,14.0,94.0041433418,1.0,105.998293388,1.0,10.3451277175,-11.1777241863,7.0,0.0,2.0,0.0,10.6351323028,2.6579466227,0.185672306669,2017.0
794,0.109447468936,0.533108985036,0.278139209778,0.317909431294,24.0,36.0,17.0,146.592870456,6.0,84.7241307495,17.0,5.79548377734,17.8505578138,7.0,3.0,7.0,1.0,155.478858445,3.86796602135,0.157745398152,2016.0
188,0.899091294943,0.549068414541,0.319813921189,0.358239708271,47.0,36.0,20.0,2.88226248876,7.0,46.9577499347,4.0,3.99160884051,17.353257842,11.0,1.0,3.0,1.0,52.7099060424,8.90152299106,0.186947615618,2018.0
